00:21:09.728	1269.728	00:21:11.287	1271.287	00:00:01.559	1.559	I hit her til she cried out
00:21:18.643	1278.643	00:21:27.118	1287.118	00:00:08.475	8.475	I belted her til she cried out, yakay yakay, she’s hurting me, like that
00:21:27.186	1287.186	00:21:29.559	1289.559	00:00:02.373	2.373	
00:21:30.864	1290.864	00:21:34.270	1294.27	00:00:03.406	3.406	Fight, jealousy
00:21:35.491	1295.491	00:21:38.610	1298.61	00:00:03.119	3.119	
00:21:42.592	1302.592	00:21:44.813	1304.813	00:00:02.221	2.221	They told him
00:21:45.067	1305.067	00:21:46.846	1306.846	00:00:01.779	1.779	Different men.
00:21:47.186	1307.186	00:21:52.152	1312.152	00:00:04.966	4.966	But no, I didn’t go to different men.
00:21:52.779	1312.779	00:22:01.423	1321.423	00:00:08.644	8.644	I went and sat in the pub, I came out
00:22:01.678	1321.678	00:22:03.389	1323.389	00:00:01.711	1.711	And then I went home
00:22:03.863	1323.863	00:22:09.067	1329.067	00:00:05.204	5.204	Not only one woman blamed me.	
00:22:39.949	1359.949	00:22:40.847	1360.847	00:00:00.898	0.898	I left it (the grog).
00:22:41.610	1361.61	00:22:43.033	1363.033	00:00:01.423	1.423	To avoid trouble.
00:22:43.678	1363.678	00:22:46.678	1366.678	00:00:03.000	3.0	You won’t go again, we’ll stay here.
00:22:47.644	1367.644	00:22:49.203	1369.203	00:00:01.559	1.559	I stayed with that old man now.
00:22:50.169	1370.169	00:22:51.965	1371.965	00:00:01.796	1.796	Another one came from that way.
00:22:53.355	1373.355	00:22:54.372	1374.372	00:00:01.017	1.017	From the west
00:22:55.254	1375.254	00:23:00.186	1380.186	00:00:04.932	4.932	Another man came
00:23:01.067	1381.067	00:23:04.033	1384.033	00:00:02.966	2.966	He picked me up and took me that way.
00:23:12.016	1392.016	00:23:14.711	1394.711	00:00:02.695	2.695	He came to me, Oh! Let’s go.
00:23:15.931	1395.931	00:23:19.795	1399.795	00:00:03.864	3.864	I’m your…husband
00:23:21.016	1401.016	00:23:23.643	1403.643	00:00:02.627	2.627	No, I’ll live with this old man, no. 
00:23:24.219	1404.219	00:23:26.016	1406.016	00:00:01.797	1.797	Let him me that old man, let’s go
00:23:26.948	1406.948	00:23:28.033	1408.033	00:00:01.085	1.085	I’m asking you.
00:23:32.373	1412.373	00:23:38.542	1418.542	00:00:06.169	6.169	Are there no women there at Waterloo, I asked him
00:23:41.203	1421.203	00:23:45.847	1425.847	00:00:04.644	4.644	No, you now, that-All, you are my `straight’ partner
00:23:51.118	1431.118	00:23:53.237	1433.237	00:00:02.119	2.119	No I won’t leave that old man
00:23:55.339	1435.339	00:23:57.169	1437.169	00:00:01.830	1.83	It’s all right we’ll stay [here?]
00:23:58.965	1438.965	00:24:00.101	1440.101	00:00:01.136	1.136	OK
00:24:24.999	1464.999	00:24:28.852	1468.852	00:00:03.853	3.853	We stayed right through, til I had kids
00:24:39.558	1479.558	00:24:41.101	1481.101	00:00:01.543	1.543	He brought me back here.
00:24:43.236	1483.236	00:24:46.151	1486.151	00:00:02.915	2.915	We stayed, (went to) Kildirk
00:24:47.999	1487.999	00:24:51.033	1491.033	00:00:03.034	3.034	
00:24:54.609	1494.609	00:24:55.829	1495.829	00:00:01.220	1.22	My brothers  
